order_id,cst_id,order_date,warehouse_id,payment_method,order_status
ORD1014748,CUST102657,09/21/2024,WH008,Debit Card,Completed
ORD1014749,CUST102217,12/27/2024,WH005,Bank Transfer,Completed
ORD1014750,CUST101410,04/21/2024,WH008,Cash,Completed
ORD1014751,CUST102156,04/27/2025,WH003,Cash,Completed
ORD1014752,CUST100955,05/09/2025,WH007,Cash,Completed
ORD1014753,CUST100883,09/13/2025,WH001,Cash,Completed
ORD1014754,CUST102553,11/20/2024,WH006,GCash,Completed
ORD1014755,CUST102719,01/22/2025,WH008,Credit Card,Pending
ORD1014756,CUST102536,04/07/2024,WH008,Cash,Completed
ORD1014757,CUST102449,09/10/2024,WH004,gcash,Completed
ORD1014758,CUST103094,02/13/2025,WH008,gcash,Returned
ORD1014759,CUST101064,10/31/2024,WH008,Cash,Pending
ORD1014760,CUST100046,12/23/2025,WH002,GCash,Completed
ORD1014761,CUST100970,07/21/2024,WH004,Debit Card,Completed
ORD1014762,CUST102204,02/07/2024,WH008,,Completed
ORD1014763,CUST102091,09/25/2025,WH007,gcash,Cancelled
ORD1014764,CUST100987,01/11/2025,WH005,,Completed
ORD1014765,CUST102725,02/21/2024,WH002,gcash,Completed
ORD1014766,CUST103412,11/14/2025,WH003,Debit Card,Completed
ORD1014767,CUST100431,05/31/2024,WH001,Debit Card,Completed
ORD1014768,CUST100087,12/01/2025,WH005,,Completed
ORD1014769,CUST102432,09/08/2024,WH001,Bank Transfer,Completed
ORD1014770,CUST101707,09/06/2024,WH004,Cash,Completed
ORD1014771,CUST102344,06/03/2024,WH002,Credit Card,Completed
ORD1014772,CUST102488,05/05/2024,WH005,Bank Transfer,Completed
ORD1014773,CUST100141,08/07/2025,WH001,GCash,Completed
ORD1014774,CUST102630,11/03/2024,WH003,gcash,Completed
ORD1014775,CUST100613,02/10/2025,WH003,GCash,Completed
ORD1014776,CUST102216,08/20/2024,WH006,Debit Card,Completed
ORD1014777,CUST103449,11/05/2024,WH006,Debit Card,Completed
ORD1014778,CUST101653,12/18/2024,WH006,Bank Transfer,Completed
ORD1014779,CUST101224,08/14/2024,WH004,GCash,Completed
ORD1014780,CUST103184,03/11/2025,WH001,Debit Card,Completed
ORD1014781,CUST101461,12/05/2024,WH008,,Completed
ORD1014782,CUST102019,07/14/2025,WH007,GCash,Completed
ORD1014783,CUST100703,07/21/2025,WH006,Bank Transfer,Completed
ORD1014784,CUST101825,04/07/2025,WH005,gcash,Completed
ORD1014785,CUST100259,03/16/2024,WH005,Credit Card,Completed
ORD1014786, CUST103000 ,10/13/2025,WH007,Credit Card,Completed
ORD1014787,CUST102135,05/22/2025,WH003,GCash,Completed
ORD1014788,CUST101552,06/21/2025,WH006,Cash,Returned
ORD1014789,CUST102620,04/19/2025,WH008,Debit Card,Completed
ORD1014790,CUST102128,01/13/2025,WH008,gcash,Pending
ORD1014791,CUST101468,02/15/2025,WH007,Credit Card,Completed
ORD1014792,CUST101152,03/28/2024,WH006,Credit Card,Completed
ORD1014793,CUST100238,11/01/2025,WH001,,Completed
ORD1014794,CUST100743,08/09/2025,WH004,Credit Card,Pending
ORD1014795,CUST101409,10/25/2025,WH007,gcash,Completed
ORD1014796,CUST101612,06/05/2025,WH002,Credit Card,Completed
ORD1014797,CUST103481,07/12/2024,WH003,,Cancelled
ORD1014798,CUST101177,09/02/2024,WH006,Bank Transfer,Completed
ORD1014799,CUST101684,09/24/2025,WH008,Bank Transfer,Completed
ORD1014800,CUST100133,06/18/2024,WH004,Debit Card,Completed
ORD1014801,CUST100319,03/24/2025,WH007,gcash,Completed
ORD1014802,CUST101704,04/25/2025,WH004,Bank Transfer,Completed
ORD1014803,CUST101219,05/13/2024,WH006,gcash,Completed
ORD1014804,CUST102297,03/02/2024,WH007,GCash,Completed
ORD1014805,CUST102953,01/25/2024,WH008,GCash,Completed
ORD1014806,CUST100183,07/28/2025,WH008,GCash,Completed
ORD1014807,CUST100579,07/31/2024,WH007,gcash,Completed
ORD1014808,CUST101986,06/14/2024,WH004,,Completed
ORD1014809,CUST100349,10/25/2025,WH001,Credit Card,Completed
ORD1014810,CUST101086,03/09/2025,WH001,gcash,Pending
ORD1014811,CUST102476,01/18/2024,WH008,Bank Transfer,Completed
ORD1014812,CUST100143,08/09/2024,WH008,Credit Card,Completed
ORD1014813,CUST102164,12/12/2024,WH003,Cash,Completed
ORD1014814,CUST100340,12/14/2024,WH001,,Completed
ORD1014815,CUST102657,07/26/2025,WH005,Bank Transfer,Completed
ORD1014816,CUST102508,08/07/2025,WH004,Debit Card,Pending
ORD1014817,CUST100186,01/24/2024,WH004,Cash,Completed
ORD1014818,CUST101887,07/28/2024,WH003,GCash,Pending
ORD1014819,CUST101651,03/14/2025,WH001,gcash,Completed
ORD1014820,CUST103346,01/25/2024,WH003,Debit Card,Cancelled
ORD1014821,CUST100139,02/20/2025,WH004,Bank Transfer,Completed
ORD1014822,CUST102386,02/26/2024,WH006,Bank Transfer,Completed
ORD1014823,CUST101904,02/22/2025,WH002,Credit Card,Cancelled
ORD1014824,CUST103369,02/24/2024,WH007,GCash,Returned
ORD1014825,CUST102572,06/23/2025,WH007,Bank Transfer,Completed
ORD1014826,CUST100998,12/01/2024,WH006,Debit Card,Completed
ORD1014827,CUST100382,11/25/2025,WH004,Debit Card,Completed
ORD1014828,CUST102039,03/01/2024,WH004,gcash,Completed
ORD1014829,CUST102973,09/26/2025,WH008,Debit Card,Completed
ORD1014830,CUST101956,10/28/2024,WH007,GCash,Completed
ORD1014831,CUST102032,12/21/2024,WH005,gcash,Completed
ORD1014832,CUST101833,05/24/2025,WH006,Cash,Completed
ORD1014833,CUST101301,03/30/2025,WH008,gcash,Completed
ORD1014834,CUST103141,10/04/2025,WH004,gcash,Completed
ORD1014835,CUST100584,08/29/2025,WH003,Bank Transfer,Completed
ORD1014836,CUST101847,06/10/2024,WH003,Credit Card,Completed
ORD1014837,CUST103044,07/19/2024,WH007,Cash,Completed
ORD1014838,CUST100923,10/01/2025,WH004,,Completed
ORD1014839,CUST101479,08/14/2025,WH003,Cash,Returned
ORD1014840,CUST102457,12/15/2025,WH007,Bank Transfer,Completed
ORD1014841,CUST100448,10/30/2025,WH007,Bank Transfer,Completed
ORD1014842,CUST100927,04/01/2025,WH006,Debit Card,Pending
ORD1014843,CUST102535,12/03/2025,WH007,Debit Card,Completed
ORD1014844,CUST100292,06/22/2025,WH007,Cash,Completed
ORD1014845,CUST101315,10/09/2025,WH006,Bank Transfer,Completed
ORD1014846,CUST102061,12/18/2024,WH008,Debit Card,Completed
ORD1014847,CUST102977,12/05/2025,WH004,,Completed
ORD1014848,CUST100482,02/24/2024,WH008,gcash,Completed
ORD1014849,CUST101871,10/24/2025,WH003,Cash,Completed
ORD1014850,CUST102500,12/01/2025,WH008,,Completed
ORD1014851,CUST101390,07/30/2025,WH006,,Completed
ORD1014852,CUST101534,11/21/2025,WH007,Bank Transfer,Completed
ORD1014853,CUST101610,11/03/2024,WH008,,Completed
ORD1014854,CUST103032,08/23/2024,WH008,Bank Transfer,Completed
ORD1014855,CUST102153,04/07/2024,WH008,gcash,Completed
ORD1014856,CUST101417,05/22/2024,WH004,Cash,Completed
ORD1014857,CUST100034,09/24/2025,WH004,GCash,Completed
ORD1014858,CUST101387,02/17/2024,WH002,Credit Card,Completed
ORD1014859,CUST102857,05/26/2024,WH004,Debit Card,Completed
ORD1014860,CUST101502,12/29/2024,WH007,Bank Transfer,Completed
ORD1014861,CUST101378,09/19/2024,WH005,Bank Transfer,Completed
ORD1014862,CUST102499,11/06/2025,WH002,Debit Card,Completed
ORD1014863,CUST103400,01/22/2024,WH003,Credit Card,Completed
ORD1014864,CUST100544,01/30/2024,WH005,,Completed
ORD1014865,CUST103305,07/17/2024,WH003,gcash,Cancelled
ORD1014866,CUST101195,03/22/2025,WH008,Cash,Completed
ORD1014867,CUST102054,09/16/2024,WH007,GCash,Completed
ORD1014868,CUST100938,09/01/2025,WH007,gcash,Completed
ORD1014869,CUST100076,03/11/2024,WH007,Cash,Returned
ORD1014870,CUST101358,10/04/2024,WH003,GCash,Completed
ORD1014871,CUST103090,04/18/2025,WH002,GCash,Completed
ORD1014872,CUST103191,03/22/2025,WH002,Bank Transfer,Returned
ORD1014873,CUST101318,01/12/2025,WH002,Debit Card,Completed
ORD1014874,CUST102210,11/19/2024,WH005,Credit Card,Completed
ORD1014875,CUST102700,03/09/2024,WH002,Debit Card,Completed
ORD1014876,CUST101762,02/17/2024,WH007,Credit Card,Pending
ORD1014877,CUST102842,02/09/2024,WH007,Bank Transfer,Completed
ORD1014878,CUST100452,01/03/2025,WH007,GCash,Cancelled
ORD1014879,CUST103266,10/08/2025,WH003,GCash,Completed
ORD1014880,CUST102017,03/06/2024,WH007,gcash,Completed
ORD1014881,CUST100547,02/17/2024,WH002,,Completed
ORD1014882,CUST102796,05/15/2025,WH001,Credit Card,Completed
ORD1014883,CUST103252,12/31/2024,WH006,Cash,Completed
ORD1014884,CUST101264,08/14/2024,WH006,,Completed
ORD1014885,CUST101631,01/14/2024,WH007,,Completed
ORD1014886,CUST103161,08/08/2025,WH006,Bank Transfer,Completed
ORD1014887,CUST101887,04/26/2025,WH004,Credit Card,Completed
ORD1014888,CUST101231,03/04/2025,WH004,Cash,Completed
ORD1014889,CUST102245,06/19/2024,WH006,Debit Card,Completed
ORD1014890,CUST100562,11/13/2025,WH008,Bank Transfer,Returned
ORD1014891,CUST101194,02/15/2024,WH004,,Completed
ORD1014892,CUST102898,06/22/2025,WH004,,Returned
ORD1014893,CUST100328,06/15/2025,WH002,Credit Card,Completed
ORD1014894,CUST101980,06/13/2025,WH001,Credit Card,Completed
ORD1014895,CUST102385,03/15/2025,WH006,Debit Card,Cancelled
ORD1014896,CUST101809,08/10/2024,WH001,,Completed
ORD1014897,CUST101365,11/28/2024,WH001,Cash,Completed
ORD1014898,CUST103240,11/18/2024,WH004,GCash,Completed
ORD1014899,CUST102830,09/24/2025,WH006,Cash,Pending
ORD1014900,CUST102887,06/28/2025,WH005,Bank Transfer,Completed
ORD1014901,CUST100341,12/13/2024,WH008,Debit Card,Completed
ORD1014902,CUST103475,06/11/2025,WH008,gcash,Completed
ORD1014903,CUST101770,12/08/2025,WH003,Debit Card,Pending
ORD1014904,CUST102421,05/20/2025,WH004,Debit Card,Completed
ORD1014905,CUST101322,09/17/2024,WH003,Bank Transfer,Completed
ORD1014906,CUST102029,01/06/2024,WH005,gcash,Completed
ORD1014907,CUST102486,10/03/2025,WH005,Bank Transfer,Completed
ORD1014908,CUST101886,01/13/2024,WH007,gcash,Completed
ORD1014909,CUST101998,01/06/2025,WH003,Bank Transfer,Completed
ORD1014910,CUST101246,02/19/2024,WH006,Bank Transfer,Completed
ORD1014911,CUST103473,10/04/2025,WH001,Cash,Completed
ORD1014912,CUST100634,01/24/2024,WH008,Bank Transfer,Completed
ORD1014913,CUST101309,05/13/2025,WH001,Debit Card,Completed
ORD1014914,CUST102888,07/18/2025,WH006,gcash,Completed
ORD1014915,CUST101664,06/18/2025,WH002,Cash,Completed
ORD1014916,CUST100024,02/03/2025,WH008,GCash,Completed
ORD1014917,CUST100355,03/07/2025,WH007,Debit Card,Completed
ORD1014918,CUST103108,01/03/2025,WH006,Debit Card,Completed
ORD1014919,CUST103471,07/06/2025,WH004,Debit Card,Completed
ORD1014920,CUST100919,03/03/2024,WH002,,Completed
ORD1014921,CUST100737,10/11/2025,WH008,gcash,Completed
ORD1014922,CUST100838,07/19/2025,WH003,Bank Transfer,Cancelled
ORD1014923,CUST103202,12/08/2025,WH001,gcash,Completed
ORD1014924,CUST100025,03/08/2024,WH004,Bank Transfer,Completed
ORD1014925,CUST100340,06/01/2024,WH001,Bank Transfer,Completed
ORD1014926,CUST101260,06/10/2024,WH007,Cash,Completed
ORD1014927,CUST103426,10/28/2024,WH004,gcash,Completed
ORD1014928,CUST100311,08/20/2025,WH003,Debit Card,Completed
ORD1014929,CUST101165,07/28/2025,WH003,GCash,Cancelled
ORD1014930,CUST100646,05/20/2025,WH004,Debit Card,Completed
ORD1014931,CUST101150,10/16/2024,WH001,Cash,Pending
ORD1014932,CUST102410,03/08/2024,WH002,,Completed
ORD1014933,CUST100700,05/21/2025,WH003,Credit Card,Completed
ORD1014934,CUST101454,02/23/2024,WH003,Debit Card,Completed
ORD1014935,CUST100567,05/28/2024,WH001,gcash,Completed
ORD1014936,CUST100039,10/23/2024,WH003,,Completed
ORD1014937,CUST101749,07/20/2025,WH004,Credit Card,Completed
ORD1014938,CUST101110,03/16/2025,WH008,Bank Transfer,Completed
ORD1014939,CUST102605,03/16/2024,WH008,Cash,Returned
ORD1014940,CUST100022,06/29/2024,WH008,,Completed
ORD1014941,CUST100175,09/11/2025,WH002,Credit Card,Returned
ORD1014942,CUST103204,03/03/2025,WH006,Cash,Completed
ORD1014943,CUST101513,04/24/2025,WH001,gcash,Cancelled
ORD1014944, CUST103012 ,09/19/2024,WH001,,Completed
ORD1014945,CUST100374,08/18/2025,WH001,,Completed
ORD1014946,CUST101237,03/05/2025,WH008,Debit Card,Completed
ORD1014947,CUST102437,02/29/2024,WH003,Cash,Returned
ORD1014948,CUST100842,06/13/2025,WH002,Cash,Completed
ORD1014949,CUST100775,07/29/2024,WH001,Credit Card,Completed
ORD1014950,CUST100375,09/07/2025,WH001,gcash,Cancelled
ORD1014951,CUST101218,04/10/2025,WH001,GCash,Completed
ORD1014952,CUST102469,05/22/2024,WH001,,Completed
ORD1014953,CUST101027,01/22/2024,WH005,Cash,Completed
ORD1014954,CUST100422,03/03/2024,WH003,Bank Transfer,Completed
ORD1014955,CUST102189,06/28/2024,WH008,,Completed
ORD1014956,CUST102344,03/27/2024,WH002,gcash,Completed
ORD1014957,CUST101430,04/25/2025,WH002,,Completed
ORD1014958,CUST100905,04/30/2024,WH002,,Completed
ORD1014959,CUST102561,11/21/2024,WH003,Debit Card,Completed
ORD1014960,CUST102553,08/24/2024,WH003,,Completed
ORD1014961,CUST102100,04/25/2025,WH008,Credit Card,Completed
ORD1014962,CUST101377,01/21/2024,WH008,Bank Transfer,Cancelled
ORD1014963,CUST101767,10/20/2024,WH001,,Completed
ORD1014964,CUST100479,08/30/2025,WH008,Bank Transfer,Completed
ORD1014965,CUST100011,06/28/2024,WH008,Bank Transfer,Completed
ORD1014966,CUST100971,09/11/2025,WH008,Debit Card,Completed
ORD1014967,CUST101818,05/05/2024,WH008,Bank Transfer,Completed
ORD1014968,CUST102416,06/04/2025,WH007,GCash,Completed
ORD1014969,CUST100832,07/24/2024,WH003,Credit Card,Pending
ORD1014970,CUST102398,09/17/2024,WH006,GCash,Completed
ORD1014971,CUST101077,01/16/2025,WH002,,Completed
ORD1014972,CUST102091,05/30/2025,WH005,GCash,Completed
ORD1014973,CUST100385,01/19/2025,WH001,GCash,Completed
ORD1014974,CUST101132,02/23/2025,WH008,Bank Transfer,Completed
ORD1014975,CUST100675,07/30/2024,WH001,,Completed
ORD1014976,CUST102224,04/28/2025,WH003,,Completed
ORD1014977,CUST102483,02/21/2024,WH001,,Returned
ORD1014978,CUST100148,03/05/2024,WH006,Credit Card,Completed
ORD1014979,CUST101392,04/26/2024,WH006,Credit Card,Completed
ORD1014980,CUST102115,09/30/2025,WH001,Bank Transfer,Completed
ORD1014981,CUST102588,03/23/2025,WH005,Bank Transfer,Completed
ORD1014982,CUST102735,09/11/2024,WH001,gcash,Completed
ORD1014983,CUST102698,04/01/2025,WH006,gcash,Completed
ORD1014984,CUST100484,07/15/2024,WH005,Bank Transfer,Completed
ORD1014985,CUST102218,06/18/2025,WH001,Credit Card,Completed
ORD1014986,CUST102858,10/12/2024,WH007,GCash,Completed
ORD1014987,CUST101949,03/27/2025,WH001,gcash,Completed
ORD1014988,CUST103168,06/29/2024,WH008,gcash,Completed
ORD1014989,CUST102869,01/26/2024,WH006,Credit Card,Completed
ORD1014990,CUST103357,12/26/2025,WH001,gcash,Completed
ORD1014991,CUST103321,04/21/2025,WH003,Debit Card,Completed
ORD1014992,CUST100106,04/16/2025,WH003,gcash,Completed
ORD1014993,CUST101391,03/16/2025,WH008,Credit Card,Returned
ORD1014994,CUST103135,10/16/2025,WH007,,Cancelled
ORD1014995,CUST100284,01/14/2024,WH003,Debit Card,Completed
ORD1014996,CUST100223,11/25/2025,WH005,Cash,Completed
ORD1014997,CUST100985,12/01/2024,WH002,Debit Card,Completed
ORD1014998,CUST101328,02/28/2025,WH002,Debit Card,Completed
ORD1014999,CUST102173,11/15/2025,WH003,Debit Card,Completed
ORD1015000,CUST101920,08/07/2025,WH004,gcash,Completed
ORD1015001,CUST102570,09/12/2024,WH001,Cash,Pending
ORD1015002,CUST100776,10/22/2025,WH007,Debit Card,Completed
ORD1015003,CUST101686,03/01/2024,WH007,Credit Card,Completed
ORD1015004,CUST101207,04/19/2024,WH007,GCash,Completed
ORD1015005,CUST103155,06/14/2024,WH006,Debit Card,Completed
ORD1015006,CUST103179,07/15/2024,WH007,Debit Card,Completed
ORD1015007,CUST102882,05/06/2025,WH001,Debit Card,Completed
ORD1015008,CUST100613,10/20/2024,WH001,Bank Transfer,Completed
ORD1015009,CUST100326,09/12/2025,WH004,,Completed
ORD1015010,CUST101886,03/30/2025,WH003,Cash,Returned
ORD1015011,CUST102478,03/17/2025,WH007,Debit Card,Completed
ORD1015012,CUST102895,07/14/2025,WH003,GCash,Completed
ORD1015013,CUST102789,10/26/2024,WH004,Debit Card,Completed
ORD1015014,CUST100844,09/08/2024,WH003,gcash,Completed
ORD1015015,CUST101203,03/19/2024,WH007,gcash,Completed
ORD1015016,CUST103273,09/07/2025,WH004,Debit Card,Completed
ORD1015017,CUST102479,06/19/2024,WH006,gcash,Completed
ORD1015018,CUST103431,04/22/2025,WH004,Cash,Completed
ORD1015019,CUST100765,07/31/2025,WH006,Credit Card,Completed
ORD1015020,CUST100932,09/28/2024,WH004,,Completed
ORD1015021,CUST102295,04/29/2024,WH008,GCash,Completed
ORD1015022,CUST101656,05/11/2025,WH004,Debit Card,Completed
ORD1015023,CUST103424,08/25/2024,WH003,,Completed
ORD1015024,CUST100040,09/13/2025,WH003,,Completed
ORD1015025,CUST102180,11/21/2024,WH007,Cash,Completed
ORD1015026,CUST103363,09/02/2024,WH008,,Completed
ORD1015027,CUST101864,06/14/2025,WH005,Credit Card,Completed
ORD1015028,CUST100481,10/09/2024,WH005,Cash,Completed
ORD1015029,CUST100214,08/04/2025,WH008,Cash,Completed
ORD1015030,CUST101498,05/20/2025,WH004,gcash,Completed
ORD1015031,CUST102667,10/07/2025,WH007,GCash,Completed
ORD1015032,CUST102355,11/09/2024,WH002,Debit Card,Completed
ORD1015033,CUST100364,03/04/2024,WH001,,Cancelled
ORD1015034,CUST102277,05/09/2024,WH003,Credit Card,Completed
ORD1015035,CUST103185,01/04/2024,WH001,Debit Card,Completed
ORD1015036,CUST102284,09/15/2025,WH007,GCash,Completed
ORD1015037,CUST100906,06/26/2024,WH002,,Completed
ORD1015038,CUST100060,05/27/2024,WH004,GCash,Cancelled
ORD1015039,CUST101973,03/18/2025,WH007,Bank Transfer,Completed
ORD1015040,CUST102570,06/28/2024,WH003,,Completed
ORD1015041,CUST103055,12/15/2025,WH008,GCash,Cancelled
ORD1015042,CUST102612,09/25/2025,WH002,gcash,Completed
ORD1015043,CUST101631,11/25/2024,WH006,Debit Card,Completed
ORD1015044,CUST101909,04/13/2025,WH008,Bank Transfer,Completed
ORD1015045,CUST100686,10/09/2024,WH003,Debit Card,Completed
ORD1015046,CUST102560,11/11/2024,WH003,Bank Transfer,Completed
ORD1015047,CUST102309,12/16/2024,WH006,Credit Card,Completed
ORD1015048,CUST100003,10/05/2024,WH002,Cash,Completed
ORD1015049,CUST101072,11/14/2024,WH006,Cash,Completed
ORD1015050,CUST100582,05/13/2024,WH006,Debit Card,Completed
ORD1015051,CUST103408,04/20/2025,WH008,Credit Card,Completed
ORD1015052,CUST100260,02/19/2024,WH008,gcash,Completed
ORD1015053,CUST101816,10/25/2025,WH002,GCash,Cancelled
ORD1015054,CUST101096,10/25/2025,WH007,Bank Transfer,Completed
ORD1015055,CUST103242,05/31/2024,WH007,Debit Card,Completed
ORD1015056,CUST100713,02/02/2024,WH003,Bank Transfer,Returned
ORD1015057,CUST103315,12/16/2024,WH008,Bank Transfer,Completed
ORD1015058,CUST100652,02/15/2024,WH006,,Completed
ORD1015059,CUST100143,10/21/2024,WH004,Bank Transfer,Completed
ORD1015060,CUST101469,07/03/2025,WH003,gcash,Completed
ORD1015061,CUST101741,08/13/2024,WH001,Cash,Pending
ORD1015062,CUST102183,10/14/2025,WH004,Cash,Completed
ORD1015063,CUST101836,01/11/2024,WH001,,Completed
ORD1015064,CUST101902,06/02/2025,WH001,Credit Card,Completed
ORD1015065,CUST101077,01/02/2025,WH006,,Completed
ORD1015066,CUST102930,06/25/2024,WH003,gcash,Completed
ORD1015067,CUST101914,11/09/2024,WH005,gcash,Completed
ORD1015068,CUST101379,07/16/2024,WH005,gcash,Completed
ORD1015069,CUST100273,03/28/2025,WH005,Debit Card,Completed
ORD1015070,CUST101428,12/02/2025,WH001,Cash,Completed
ORD1015071,CUST101543,12/31/2024,WH005,Credit Card,Completed
ORD1015072,CUST100038,05/26/2025,WH006,GCash,Completed
ORD1015073,CUST102826,03/22/2025,WH007,Credit Card,Completed
ORD1015074,CUST102661,08/27/2025,WH004,,Completed
ORD1015075,CUST100825,02/14/2025,WH004,GCash,Pending
ORD1015076,CUST102108,11/21/2024,WH005,Cash,Completed
ORD1015077,CUST100478,03/28/2024,WH006,Debit Card,Completed
ORD1015078,CUST100441,07/20/2025,WH004,Debit Card,Completed
ORD1015079,CUST102350,10/17/2025,WH006,gcash,Completed
ORD1015080,CUST100671,12/16/2025,WH006,gcash,Completed
ORD1015081,CUST103227,06/16/2025,WH006,Debit Card,Completed
ORD1015082,CUST100600,09/17/2024,WH006,,Completed
ORD1015083,CUST102276,05/28/2025,WH008,gcash,Completed
ORD1015084,CUST101427,08/21/2024,WH006,Cash,Pending
ORD1015085,CUST100264,10/18/2025,WH008,Debit Card,Completed
ORD1015086,CUST100134,02/01/2024,WH002,Bank Transfer,Returned
ORD1015087,CUST100488,10/17/2025,WH006,gcash,Completed
ORD1015088,CUST102726,06/22/2025,WH006,Debit Card,Completed
ORD1015089,CUST103469,10/11/2025,WH003,Credit Card,Completed
ORD1015090,CUST101114,06/24/2024,WH005,Debit Card,Completed
ORD1015091,CUST100941,01/05/2025,WH004,gcash,Completed
ORD1015092,CUST103216,07/04/2024,WH001,Credit Card,Completed
ORD1015093,CUST101428,06/02/2025,WH004,GCash,Completed
ORD1015094,CUST100951,04/06/2025,WH001,,Completed
ORD1015095,CUST101938,05/19/2025,WH008,gcash,Completed
ORD1015096,CUST101283,06/23/2025,WH005,Credit Card,Pending
ORD1015097,CUST101053,02/02/2024,WH005,gcash,Completed
ORD1015098,CUST103224,10/24/2024,WH005,Cash,Returned
ORD1015099,CUST102557,07/03/2024,WH003,GCash,Completed
ORD1015100,CUST100590,11/20/2025,WH007,Bank Transfer,Completed
ORD1015101,CUST102073,01/21/2025,WH004,Debit Card,Completed
ORD1015102,CUST102960,04/28/2024,WH007,,Completed
